id,title,stage,edition,grade,volume,revised_2022,updated_at,page_url,pdf_bytes,coverage,candidate_lists,reason
5b9e5c85-cad3-5e2a-5884-2e154e45fe00,（根据2022年版课程标准修订）义务教育教科书. 英语 三年级 上册,小学,科普版,3,上册,1,2026-01-22T02:04:40.947+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=5b9e5c85-cad3-5e2a-5884-2e154e45fe00,105716597,missing,[],No matching wordlist in the imported source snapshot.
789e3345-a0cb-6089-45fb-b9de583ddf77,（根据2022年版课程标准修订）义务教育教科书·英语 三年级上册,小学,科普版,3,上册,1,2026-08-27T14:29:52.163+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=789e3345-a0cb-6089-45fb-b9de583ddf77,55924095,missing,[],No matching wordlist in the imported source snapshot.
8765b6b9-6eec-4b5a-88e5-4d5aaefb5355,（根据2022年版课程标准修订）义务教育教科书·英语三年级下册,小学,科普版,3,下册,1,2026-01-22T02:04:26.993+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=8765b6b9-6eec-4b5a-88e5-4d5aaefb5355,36602337,missing,[],No matching wordlist in the imported source snapshot.
20ff0bbe-d00b-f588-9ce0-21db5939d570,（根据2022年版课程标准修订）义务教育教科书·英语 三年级 下册,小学,科普版,3,下册,1,2026-03-02T17:04:31.969+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=20ff0bbe-d00b-f588-9ce0-21db5939d570,185222538,missing,[],No matching wordlist in the imported source snapshot.
8cbfef27-2a9f-47af-bd72-04979308a293,（根据2022年版课程标准修订）义务教育教科书. 英语 四年级 上册,小学,科普版,4,上册,1,2026-01-22T01:57:42.534+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=8cbfef27-2a9f-47af-bd72-04979308a293,102707730,missing,[],No matching wordlist in the imported source snapshot.
b65c7453-afa6-f810-bacb-5e6aaa2799eb,（根据2022年版课程标准修订）义务教育教科书·英语 四年级上册,小学,科普版,4,上册,1,2026-08-27T12:26:12.316+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=b65c7453-afa6-f810-bacb-5e6aaa2799eb,53140395,missing,[],No matching wordlist in the imported source snapshot.
7a5a93eb-8101-4b7f-8e7d-127fe58c06d5,（根据2022年版课程标准修订）义务教育教科书·英语 四年级下册,小学,科普版,4,下册,1,2026-03-02T18:23:36.246+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=7a5a93eb-8101-4b7f-8e7d-127fe58c06d5,217179175,missing,[],No matching wordlist in the imported source snapshot.
ca569810-c755-4f11-bd55-887b95d64853,（根据2022年版课程标准修订）义务教育教科书·英语 五年级上册,小学,科普版,5,上册,1,2026-08-21T11:23:01.127+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=ca569810-c755-4f11-bd55-887b95d64853,20197355,missing,[],No matching wordlist in the imported source snapshot.
54e434c1-5efe-4997-b2b1-50d31902b792,义务教育教科书·英语（三年级起点）五年级下册,小学,科普版,5,下册,0,2026-03-02T18:23:36.902+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=54e434c1-5efe-4997-b2b1-50d31902b792,99693270,missing,[],No matching wordlist in the imported source snapshot.
6aef6c68-7f4a-43bf-bd37-6fc0aa153d32,（根据2022年版课程标准修订）义务教育教科书·英语 六年级上册,小学,科普版,6,上册,1,2026-08-21T11:24:13.707+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=6aef6c68-7f4a-43bf-bd37-6fc0aa153d32,22600758,missing,[],No matching wordlist in the imported source snapshot.
2f3230fb-ba51-4b7a-a3c4-d830747bf384,义务教育教科书·英语（三年级起点）六年级下册,小学,科普版,6,下册,0,2026-03-02T18:20:56.622+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=2f3230fb-ba51-4b7a-a3c4-d830747bf384,72775225,missing,[],No matching wordlist in the imported source snapshot.
16cad98e-09ab-6d02-2e90-c2e1aba83da8,（根据2022年版课程标准修订）义务教育教科书·英语 三年级上册,小学,粤教沪外教版,3,上册,1,2026-01-22T02:04:27.461+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=16cad98e-09ab-6d02-2e90-c2e1aba83da8,23333138,missing,[],No matching wordlist in the imported source snapshot.
165e5e24-7ba7-91db-5db7-35f126e1ef88,（根据2022年版课程标准修订）义务教育教科书·英语 三年级上册,小学,粤教沪外教版,3,上册,1,2026-01-22T02:04:40.976+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=165e5e24-7ba7-91db-5db7-35f126e1ef88,28458856,missing,[],No matching wordlist in the imported source snapshot.
d3e7b9fb-b389-24a9-cbf1-6354d955195e,（根据2022年版课程标准修订）义务教育教科书·英语 三年级上册,小学,粤教沪外教版,3,上册,1,2026-08-26T10:26:57.906+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=d3e7b9fb-b389-24a9-cbf1-6354d955195e,55639141,missing,[],No matching wordlist in the imported source snapshot.
77b17524-9682-4f9e-b1b1-6f15deea9649,（根据2022年版课程标准修订）义务教育教科书·英语三年级下册,小学,粤教沪外教版,3,下册,1,2026-01-22T02:04:26.997+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=77b17524-9682-4f9e-b1b1-6f15deea9649,45489601,missing,[],No matching wordlist in the imported source snapshot.
69b32404-5891-6e16-5ef3-f7cfdd520e39,（根据2022年版课程标准修订）义务教育教科书·英语 三年级下册,小学,粤教沪外教版,3,下册,1,2026-02-26T23:03:32.022+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=69b32404-5891-6e16-5ef3-f7cfdd520e39,283654548,missing,[],No matching wordlist in the imported source snapshot.
651695aa-4233-48b0-3f76-afa7cad33bdc,（根据2022年版课程标准修订）义务教育教科书·英语 四年级上册,小学,粤教沪外教版,4,上册,1,2026-08-21T11:14:28.042+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=651695aa-4233-48b0-3f76-afa7cad33bdc,78106776,missing,[],No matching wordlist in the imported source snapshot.
8f8b9f7c-113b-646c-62a1-409474bbac88,（根据2022年版课程标准修订）义务教育教科书·英语 四年级下册,小学,粤教沪外教版,4,下册,1,2026-02-26T21:46:22.597+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=8f8b9f7c-113b-646c-62a1-409474bbac88,369746119,missing,[],No matching wordlist in the imported source snapshot.
babb3b82-49d4-36af-ed48-593737d6aafa,（根据2022年版课程标准修订）义务教育教科书 英语 五年级上册,小学,粤教沪外教版,5,上册,1,2026-08-14T16:44:12.551+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=babb3b82-49d4-36af-ed48-593737d6aafa,70788882,missing,[],No matching wordlist in the imported source snapshot.
093366d6-afbc-acef-ad9b-985f8827f45e,（根据2022年版课程标准修订）义务教育教科书 英语 六年级上册,小学,粤教沪外教版,6,上册,1,2026-08-14T16:43:53.914+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=093366d6-afbc-acef-ad9b-985f8827f45e,63066613,missing,[],No matching wordlist in the imported source snapshot.
1206a3aa-1969-9e64-b354-e6eae4325ed4,（根据2022年版课程标准修订）义务教育教科书·英语 三年级上册,小学,译林版,3,上册,1,2026-01-22T02:04:27.463+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=1206a3aa-1969-9e64-b354-e6eae4325ed4,115149881,missing,[],No matching wordlist in the imported source snapshot.
aa2275a3-f969-c5fe-1c2c-d08b92223b67,（根据2022年版课程标准修订）义务教育教科书·英语 三年级上册,小学,译林版,3,上册,1,2026-01-22T02:04:40.876+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=aa2275a3-f969-c5fe-1c2c-d08b92223b67,39809889,missing,[],No matching wordlist in the imported source snapshot.
8a798994-386e-8659-37a2-7aa4273da7a8,（根据2022年版课程标准修订）义务教育教科书·英语 三年级上册,小学,译林版,3,上册,1,2026-08-26T10:27:47.863+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=8a798994-386e-8659-37a2-7aa4273da7a8,22354224,missing,[],No matching wordlist in the imported source snapshot.
d87e8865-615a-4b3b-8d34-179b9fb33013,（根据2022年版课程标准修订）义务教育教科书·英语三年级下册,小学,译林版,3,下册,1,2026-01-22T02:04:23.489+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=d87e8865-615a-4b3b-8d34-179b9fb33013,45914752,missing,[],No matching wordlist in the imported source snapshot.
c1a23e1e-a239-1533-bf2f-18332a4f7355,（根据2022年版课程标准修订）义务教育教科书 英语 三年级 下册,小学,译林版,3,下册,1,2026-02-27T13:09:51.642+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=c1a23e1e-a239-1533-bf2f-18332a4f7355,51115877,missing,[],No matching wordlist in the imported source snapshot.
a9ce6662-f5a5-4561-944a-c3dbcc5a8192,（根据2022年版课程标准修订）义务教育教科书·英语 四年级上册,小学,译林版,4,上册,1,2026-01-22T01:57:42.694+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=a9ce6662-f5a5-4561-944a-c3dbcc5a8192,39558272,missing,[],No matching wordlist in the imported source snapshot.
abc37910-8c35-7192-6a85-f17dbb13abd5,（根据2022年版课程标准修订）义务教育教科书·英语 四年级上册,小学,译林版,4,上册,1,2026-08-26T10:27:47.844+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=abc37910-8c35-7192-6a85-f17dbb13abd5,24222249,missing,[],No matching wordlist in the imported source snapshot.
a4fb0c8b-ebd6-4db9-bca0-705fca8126e4,（根据2022年版课程标准修订）义务教育教科书·英语 四年级下册,小学,译林版,4,下册,1,2026-03-10T16:19:14.516+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=a4fb0c8b-ebd6-4db9-bca0-705fca8126e4,53055912,missing,[],No matching wordlist in the imported source snapshot.
06631d69-0865-4694-baf9-dccf22bff2fd,（根据2022年版课程标准修订）义务教育教科书·英语 五年级上册,小学,译林版,5,上册,1,2026-08-26T09:53:52.204+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=06631d69-0865-4694-baf9-dccf22bff2fd,160711970,missing,[],No matching wordlist in the imported source snapshot.
d3324da8-fe96-4a0d-9259-e60794e27491,义务教育教科书·英语（三年级起点）五年级下册,小学,译林版,5,下册,0,2026-03-02T18:20:34.829+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=d3324da8-fe96-4a0d-9259-e60794e27491,55167992,missing,[],No matching wordlist in the imported source snapshot.
32d2e60a-be5a-4c1c-92d6-8b99e00f6db3,（根据2022年版课程标准修订）义务教育教科书·英语 六年级上册,小学,译林版,6,上册,1,2026-08-21T11:24:49.067+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=32d2e60a-be5a-4c1c-92d6-8b99e00f6db3,30302160,missing,[],No matching wordlist in the imported source snapshot.
2b63b996-3f8c-439a-bb0c-3f127c9507af,义务教育教科书·英语（三年级起点）六年级下册,小学,译林版,6,下册,0,2026-03-02T18:20:52.898+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=2b63b996-3f8c-439a-bb0c-3f127c9507af,55748383,missing,[],No matching wordlist in the imported source snapshot.
543c961c-45ba-1129-3a01-54418c76f691,（根据2022年版课程标准修订）义务教育教科书·英语·三年级上册,小学,辽宁师大版,3,上册,1,2026-01-22T02:04:27.467+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=543c961c-45ba-1129-3a01-54418c76f691,117837124,missing,[],No matching wordlist in the imported source snapshot.
0b4281ed-ea46-4e2a-a873-a735bb40fec2,（根据2022年版课程标准修订）义务教育教科书·英语·三年级上册,小学,辽宁师大版,3,上册,1,2026-01-22T02:04:40.942+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=0b4281ed-ea46-4e2a-a873-a735bb40fec2,36971887,missing,[],No matching wordlist in the imported source snapshot.
1bf2a59b-7b83-4314-b936-8c81d7ff384a,（根据2022年版课程标准修订）义务教育教科书·英语三年级下册,小学,辽宁师大版,3,下册,1,2026-01-22T02:04:26.984+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=1bf2a59b-7b83-4314-b936-8c81d7ff384a,54933216,missing,[],No matching wordlist in the imported source snapshot.
5748808c-2751-f91a-5124-b1182414449f,（根据2022年版课程标准修订）义务教育教科书·英语 三年级下册,小学,辽宁师大版,3,下册,1,2026-02-26T23:01:18.679+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=5748808c-2751-f91a-5124-b1182414449f,28794715,missing,[],No matching wordlist in the imported source snapshot.
da02c953-8471-4f98-9b3f-91547b6d8e30,（根据2022年版课程标准修订）义务教育教科书·英语·四年级上册,小学,辽宁师大版,4,上册,1,2026-01-22T01:57:42.555+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=da02c953-8471-4f98-9b3f-91547b6d8e30,16997559,missing,[],No matching wordlist in the imported source snapshot.
f38040e1-709b-47a7-8335-074e9dbae8b5,（根据2022年版课程标准修订）义务教育教科书·英语 四年级下册,小学,辽宁师大版,4,下册,1,2026-03-02T18:22:36.836+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=f38040e1-709b-47a7-8335-074e9dbae8b5,56469945,missing,[],No matching wordlist in the imported source snapshot.
e7d4c714-9497-494d-be03-8216faa58047,（根据2022年版课程标准修订）义务教育教科书•英语 五年级上册,小学,辽宁师大版,5,上册,1,2026-08-18T16:16:29.822+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=e7d4c714-9497-494d-be03-8216faa58047,69984959,missing,[],No matching wordlist in the imported source snapshot.
d48bd666-3fc5-496f-b858-95703c4551f8,义务教育教科书·英语（三年级起点）五年级下册,小学,辽宁师大版,5,下册,0,2026-03-02T18:23:20.854+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=d48bd666-3fc5-496f-b858-95703c4551f8,112721994,missing,[],No matching wordlist in the imported source snapshot.
8b146681-b0ed-4ae3-a485-f65f8aa46037,（根据2022年版课程标准修订）义务教育教科书•英语 六年级上册,小学,辽宁师大版,6,上册,1,2026-08-18T16:17:43.641+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=8b146681-b0ed-4ae3-a485-f65f8aa46037,67654861,missing,[],No matching wordlist in the imported source snapshot.
b9abc0ea-674f-4a98-b9b5-eb5aca6e9212,义务教育教科书·英语（三年级起点）六年级下册,小学,辽宁师大版,6,下册,0,2026-03-02T18:23:20.018+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=b9abc0ea-674f-4a98-b9b5-eb5aca6e9212,82662040,missing,[],No matching wordlist in the imported source snapshot.
12830537-3c8b-bc2a-822b-f915c0bfec60,（根据2022年版课程标准修订）义务教育教科书•英语 三年级上册,小学,重庆大学版,3,上册,1,2026-01-22T02:06:45.395+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=12830537-3c8b-bc2a-822b-f915c0bfec60,72666729,missing,[],No matching wordlist in the imported source snapshot.
608a082c-7890-42b2-97ac-e9658c483487,（根据2022年版课程标准修订）义务教育教科书·英语三年级下册,小学,重庆大学版,3,下册,1,2026-01-22T02:04:26.998+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=608a082c-7890-42b2-97ac-e9658c483487,75013817,missing,[],No matching wordlist in the imported source snapshot.
10ef916f-7be0-4a8f-bc8f-8c0e8db7c75c,（根据2022年版课程标准修订）义务教育教科书•英语 四年级上册,小学,重庆大学版,4,上册,1,2026-01-22T01:57:42.396+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=10ef916f-7be0-4a8f-bc8f-8c0e8db7c75c,57548252,missing,[],No matching wordlist in the imported source snapshot.
ddda2ab9-b524-2dad-5191-9b1ceb1fc6da,（根据2022年版课程标准修订）义务教育教科书•英语 四年级上册,小学,重庆大学版,4,上册,1,2026-08-26T10:28:41.315+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=ddda2ab9-b524-2dad-5191-9b1ceb1fc6da,222812873,missing,[],No matching wordlist in the imported source snapshot.
2eb33fc0-cdb3-4af5-882e-5be442705602,（根据2022年版课程标准修订）义务教育教科书•英语 四年级下册,小学,重庆大学版,4,下册,1,2026-03-02T18:14:12.151+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=2eb33fc0-cdb3-4af5-882e-5be442705602,64054877,missing,[],No matching wordlist in the imported source snapshot.
1284d81b-3412-4378-a733-0816ea3847c7,（根据2022年版课程标准修订）义务教育教科书 英语 五年级上册,小学,重庆大学版,5,上册,1,2026-08-13T12:43:49.939+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=1284d81b-3412-4378-a733-0816ea3847c7,58799354,missing,[],No matching wordlist in the imported source snapshot.
d3c56707-99a6-4a39-b7c9-71caac1df6c1,义务教育教科书·英语（三年级起点）五年级下册,小学,重庆大学版,5,下册,0,2026-09-04T10:11:04.493+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=d3c56707-99a6-4a39-b7c9-71caac1df6c1,90205394,missing,[],No matching wordlist in the imported source snapshot.
9132e694-e555-4811-be20-f12e8988a408,（根据2022年版课程标准修订）义务教育教科书 英语 六年级上册,小学,重庆大学版,6,上册,1,2026-08-13T12:43:26.845+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=9132e694-e555-4811-be20-f12e8988a408,48925787,missing,[],No matching wordlist in the imported source snapshot.
7c7234b9-73e0-456d-a2b0-3219c4ede9ab,义务教育教科书·英语（三年级起点）六年级下册,小学,重庆大学版,6,下册,0,2026-09-04T10:11:05.221+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=7c7234b9-73e0-456d-a2b0-3219c4ede9ab,177182374,missing,[],No matching wordlist in the imported source snapshot.
acad2294-344a-d958-f7f4-e22917df04fa,（根据2022年版课程标准修订）义务教育教科书•英语  三年级上册,小学,闽教版,3,上册,1,2026-01-22T02:04:10.149+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=acad2294-344a-d958-f7f4-e22917df04fa,26179839,missing,[],No matching wordlist in the imported source snapshot.
98898ff4-2395-cffd-1e18-65bd94cfeb08,（根据2022年版课程标准修订）义务教育教科书•英语 三年级上册,小学,闽教版,3,上册,1,2026-01-22T02:04:40.996+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=98898ff4-2395-cffd-1e18-65bd94cfeb08,27257386,missing,[],No matching wordlist in the imported source snapshot.
3f67a011-6bf5-3223-7e69-da8080d4acd1,（根据2022年版课程标准修订）义务教育教科书 英语 三年级上册,小学,闽教版,3,上册,1,2026-08-14T16:07:28.148+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=3f67a011-6bf5-3223-7e69-da8080d4acd1,27396480,missing,[],No matching wordlist in the imported source snapshot.
734487e6-3959-45c3-b03d-65dd80ec2292,（根据2022年版课程标准修订）义务教育教科书·英语三年级下册,小学,闽教版,3,下册,1,2026-01-22T02:04:26.989+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=734487e6-3959-45c3-b03d-65dd80ec2292,32722325,missing,[],No matching wordlist in the imported source snapshot.
e0574c1e-8df4-bc8e-7f77-ed160b407ad5,（根据2022年版课程标准修订）义务教育教科书·英语 三年级 下册,小学,闽教版,3,下册,1,2026-03-02T17:01:56.531+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=e0574c1e-8df4-bc8e-7f77-ed160b407ad5,66705876,missing,[],No matching wordlist in the imported source snapshot.
03f15d9f-6ad1-4c83-a523-de5584b9ee77,（根据2022年版课程标准修订）义务教育教科书•英语 四年级上册,小学,闽教版,4,上册,1,2026-01-22T01:57:40.280+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=03f15d9f-6ad1-4c83-a523-de5584b9ee77,32290873,missing,[],No matching wordlist in the imported source snapshot.
6f504e72-3849-bd36-3e21-c9c853e3b977,（根据2022年版课程标准修订）义务教育教科书 英语 四年级上册,小学,闽教版,4,上册,1,2026-08-14T16:07:37.953+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=6f504e72-3849-bd36-3e21-c9c853e3b977,31410888,missing,[],No matching wordlist in the imported source snapshot.
83e1a7f0-a0bf-4663-9cb0-ca5de49a2409,（根据2022年版课程标准修订）义务教育教科书•英语 四年级下册,小学,闽教版,4,下册,1,2026-03-02T18:13:56.744+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=83e1a7f0-a0bf-4663-9cb0-ca5de49a2409,56029928,missing,[],No matching wordlist in the imported source snapshot.
f27b9831-dcc0-49ed-be3b-622f67c63054,（根据2022年版课程标准修订）义务教育教科书 英语 五年级上册,小学,闽教版,5,上册,1,2026-09-04T10:11:13.877+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=f27b9831-dcc0-49ed-be3b-622f67c63054,23771479,missing,[],No matching wordlist in the imported source snapshot.
48f56576-189c-485a-9f58-75470cd57cd9,义务教育教科书·英语（三年级起点）五年级下册,小学,闽教版,5,下册,0,2026-03-02T18:15:02.245+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=48f56576-189c-485a-9f58-75470cd57cd9,48296144,missing,[],No matching wordlist in the imported source snapshot.
5c3e8e27-7815-4b0b-afba-03f3560d3c19,（根据2022年版课程标准修订）义务教育教科书 英语 六年级上册,小学,闽教版,6,上册,1,2026-09-04T10:11:14.606+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=5c3e8e27-7815-4b0b-afba-03f3560d3c19,33315217,missing,[],No matching wordlist in the imported source snapshot.
4037fd57-e8f0-4bfc-a873-898ed20f6266,义务教育教科书·英语（三年级起点）六年级下册,小学,闽教版,6,下册,0,2026-03-02T18:14:32.180+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=4037fd57-e8f0-4bfc-a873-898ed20f6266,45534518,missing,[],No matching wordlist in the imported source snapshot.
c4f9bf45-892e-6352-4e4e-ff53433de436,（根据2022年版课程标准修订）义务教育教科书·英语 三年级上册,小学,陕旅版,3,上册,1,2026-01-22T02:04:10.173+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=c4f9bf45-892e-6352-4e4e-ff53433de436,105190155,missing,[],No matching wordlist in the imported source snapshot.
8fdad58d-3e74-2b36-522b-18a5113c0bd8,（根据2022年版课程标准修订）义务教育教科书·英语 三年级上册,小学,陕旅版,3,上册,1,2026-01-22T02:04:40.940+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=8fdad58d-3e74-2b36-522b-18a5113c0bd8,32940294,missing,[],No matching wordlist in the imported source snapshot.
7dc03dd6-4d18-c612-b368-8c909c7157ab,（根据2022年版课程标准修订）义务教育教科书·英语 三年级上册,小学,陕旅版,3,上册,1,2026-08-26T10:27:12.929+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=7dc03dd6-4d18-c612-b368-8c909c7157ab,51498116,missing,[],No matching wordlist in the imported source snapshot.
be8c0003-c9a7-474a-ac1c-f9b41abae273,（根据2022年版课程标准修订）义务教育教科书·英语三年级下册,小学,陕旅版,3,下册,1,2026-01-22T02:05:03.464+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=be8c0003-c9a7-474a-ac1c-f9b41abae273,15998830,missing,[],No matching wordlist in the imported source snapshot.
e649624b-1c81-43b9-be1b-afc6a174f62e,（根据2022年版课程标准修订）义务教育教科书·英语 三年级 下册,小学,陕旅版,3,下册,1,2026-03-02T16:52:48.746+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=e649624b-1c81-43b9-be1b-afc6a174f62e,49910544,missing,[],No matching wordlist in the imported source snapshot.
3ae6c62c-da37-4a15-81aa-21904714122a,（根据2022年版课程标准修订）义务教育教科书·英语 四年级上册,小学,陕旅版,4,上册,1,2026-01-22T01:57:42.550+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=3ae6c62c-da37-4a15-81aa-21904714122a,43825977,missing,[],No matching wordlist in the imported source snapshot.
38539973-7b1e-7a22-9b18-4e08efbc5169,（根据2022年版课程标准修订）义务教育教科书·英语 四年级上册,小学,陕旅版,4,上册,1,2026-08-26T10:27:04.921+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=38539973-7b1e-7a22-9b18-4e08efbc5169,44307362,missing,[],No matching wordlist in the imported source snapshot.
f5f90d3b-da59-4895-aac0-a50d2b0b2315,（根据2022年版课程标准修订）义务教育教科书·英语 四年级下册,小学,陕旅版,4,下册,1,2026-03-02T18:25:54.379+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=f5f90d3b-da59-4895-aac0-a50d2b0b2315,50901439,missing,[],No matching wordlist in the imported source snapshot.
005bbac7-615e-4f2e-84ad-19a0923e1b57,（根据2022年版课程标准修订）义务教育教科书·英语五年级上册,小学,陕旅版,5,上册,1,2026-01-22T01:57:40.267+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=005bbac7-615e-4f2e-84ad-19a0923e1b57,80086697,missing,[],No matching wordlist in the imported source snapshot.
d1091104-6dfa-7b34-1aab-3022c371c772,（根据2022年版课程标准修订）义务教育教科书 英语 五年级上册,小学,陕旅版,5,上册,1,2026-08-17T16:31:53.918+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=d1091104-6dfa-7b34-1aab-3022c371c772,40286837,missing,[],No matching wordlist in the imported source snapshot.
0d42a7db-b850-4c0d-b505-f26579d2aab3,义务教育教科书·英语（三年级起点） 五年级 下册,小学,陕旅版,5,下册,0,2026-03-02T18:20:20.700+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=0d42a7db-b850-4c0d-b505-f26579d2aab3,83846760,missing,[],No matching wordlist in the imported source snapshot.
ef5a2b52-c4cf-453f-980d-00244fe6a485,（根据2022年版课程标准修订）义务教育教科书·英语六年级上册,小学,陕旅版,6,上册,1,2026-01-22T01:57:42.572+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=ef5a2b52-c4cf-453f-980d-00244fe6a485,77239242,missing,[],No matching wordlist in the imported source snapshot.
ee8d5ed9-f613-9928-42f3-e282497fc32b,（根据2022年版课程标准修订）义务教育教科书 英语 六年级上册,小学,陕旅版,6,上册,1,2026-08-17T16:31:42.904+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=ee8d5ed9-f613-9928-42f3-e282497fc32b,37520869,missing,[],No matching wordlist in the imported source snapshot.
4d2c8c36-d8c4-45dd-8703-fe32dcba0b5d,义务教育教科书·英语（三年级起点）六年级下册,小学,陕旅版,6,下册,0,2026-03-02T18:19:41.488+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=4d2c8c36-d8c4-45dd-8703-fe32dcba0b5d,46276223,missing,[],No matching wordlist in the imported source snapshot.
